date,trade_code,treatment,searches,price,bookings,revenue
2025-01-08T00:00:00Z,D5,treatment,20444,4283.69,509,2180397.08
2025-01-08T00:00:00Z,D9,treatment,4479,1887.79,216,407763.35
2025-01-08T00:00:00Z,E0,treatment,6345,1957.22,339,663497.45
2025-01-08T00:00:00Z,F0,control,6349,1957.74,366,716531.2
2025-01-08T00:00:00Z,F5,control,10017,2920.42,118,344609.48
2025-01-08T00:00:00Z,F6,treatment,7612,1690.72,318,537647.57
2025-01-08T00:00:00Z,F7,treatment,18232,5063.49,506,2562124.38
2025-01-08T00:00:00Z,F9,control,8001,3160.3,250,790076.23
2025-01-08T00:00:00Z,H1,control,6263,1985.66,274,544071.69
2025-01-08T00:00:00Z,I6,control,5156,2494.91,245,611252.6
2025-01-08T00:00:00Z,I7,control,5473,1404.16,234,328573.31
2025-01-08T00:00:00Z,I8,treatment,7166,1467.19,390,572202.32
2025-01-08T00:00:00Z,J1,control,6693,1796.59,197,353927.38
2025-01-08T00:00:00Z,J7,treatment,6081,2006.06,295,591787.64
2025-01-08T00:00:00Z,K7,treatment,7408,1654.58,388,641978.93
2025-01-08T00:00:00Z,K8,treatment,10149,3910.12,351,1372451.81
2025-01-08T00:00:00Z,L4,control,20363,4044.42,468,1892788.34
2025-01-08T00:00:00Z,M5,control,10936,5310.05,236,1253172.58
2025-01-08T00:00:00Z,M9,control,14479,2932.6,449,1316735.69
2025-01-08T00:00:00Z,N9,treatment,8541,3195.05,213,680546.68
2025-01-08T00:00:00Z,O0,control,21853,2675.32,621,1661372.6
2025-01-08T00:00:00Z,O3,control,4953,2079.9,246,511654.53
2025-01-08T00:00:00Z,P0,treatment,6185,1844.06,257,473922.89
2025-01-08T00:00:00Z,P1,control,11377,2852.57,380,1083977.21
2025-01-08T00:00:00Z,P4,treatment,9787,2793.78,145,405097.63
2025-01-08T00:00:00Z,Q6,treatment,6189,1911.86,305,583117.38
2025-01-08T00:00:00Z,R3,control,10602,2428.82,399,969098.78
2025-01-08T00:00:00Z,R8,control,5256,1927.45,280,539685.62
2025-01-08T00:00:00Z,R9,treatment,3574,2188.09,154,336966.55
2025-01-08T00:00:00Z,S3,treatment,7610,1390.83,335,465927.05
2025-01-08T00:00:00Z,S8,treatment,8316,3504.84,224,785083.64
2025-01-08T00:00:00Z,S9,treatment,9176,2564.9,341,874632.03
2025-01-08T00:00:00Z,T4,control,5549,2021.62,350,707568.3
2025-01-08T00:00:00Z,T5,control,6075,1974.86,351,693174.71
2025-01-08T00:00:00Z,U6,control,3445,2489.96,217,540322.13
2025-01-08T00:00:00Z,U7,treatment,6621,2292.01,465,1065785.74
2025-01-08T00:00:00Z,W2,treatment,3213,1895.49,167,316547.12
2025-01-08T00:00:00Z,W6,control,6640,1840.16,217,399314.61
2025-01-08T00:00:00Z,W8,control,7423,3462.17,200,692434.13
2025-01-08T00:00:00Z,Y1,treatment,5147,1553.19,311,483043.64
2025-01-08T00:00:00Z,Y2,control,5556,1730.78,218,377310.61
2025-01-08T00:00:00Z,Y5,treatment,5670,1854.26,321,595218.01
2025-01-08T00:00:00Z,Y8,treatment,6971,2194.1,314,688946.45
2025-01-08T00:00:00Z,Z2,treatment,6067,1767.58,288,509063.96
2025-01-08T00:00:00Z,Z5,control,6208,2065.16,245,505963.27
2025-01-09T00:00:00Z,A1,control,7360,1921.28,312,599439.67
2025-01-09T00:00:00Z,A6,control,5217,2056.01,244,501666.29
2025-01-09T00:00:00Z,A7,treatment,7940,3563.8,279,994300.21
2025-01-09T00:00:00Z,A8,control,10819,3103.62,301,934190.38
2025-01-09T00:00:00Z,B2,treatment,20370,4027.42,590,2376176.89
2025-01-09T00:00:00Z,C2,control,9804,3021.17,324,978857.61
2025-01-09T00:00:00Z,C3,treatment,4873,2545.03,163,414840.3
2025-01-09T00:00:00Z,C4,control,6300,1847.14,263,485798.98
2025-01-09T00:00:00Z,C6,treatment,6957,2044.22,244,498790.56
2025-01-09T00:00:00Z,D5,treatment,24176,5109.82,867,4430215.01
2025-01-09T00:00:00Z,D9,treatment,4748,1787.25,266,475407.98
2025-01-09T00:00:00Z,E0,treatment,5646,2136.75,331,707264.06
2025-01-09T00:00:00Z,F0,control,7636,2493.27,321,800340.67
2025-01-09T00:00:00Z,F5,control,12268,3613.6,309,1116602.54
2025-01-09T00:00:00Z,F6,treatment,6619,1916.1,280,536509.22
2025-01-09T00:00:00Z,F7,treatment,23704,5037.03,778,3918806.96
2025-01-09T00:00:00Z,F9,control,6408,3132.33,195,610804.9
2025-01-09T00:00:00Z,H1,control,6430,1911.76,319,609850.56
2025-01-09T00:00:00Z,I6,control,4674,1909,162,309258.39
2025-01-09T00:00:00Z,I7,control,7353,1363.54,402,548141.99
2025-01-09T00:00:00Z,I8,treatment,7066,1792.6,431,772610.67
2025-01-09T00:00:00Z,J1,control,6544,2300.02,418,961410.29
2025-01-09T00:00:00Z,J7,treatment,5110,1655.23,162,268148
2025-01-09T00:00:00Z,K7,treatment,5556,2373.99,348,826149.56
2025-01-09T00:00:00Z,K8,treatment,8858,3213.59,257,825893.69
2025-01-09T00:00:00Z,L4,control,17659,4400.76,530,2332401.65
2025-01-09T00:00:00Z,M5,control,12395,4918.31,286,1406635.29
2025-01-09T00:00:00Z,M9,control,11504,3006.29,434,1304730.03
2025-01-09T00:00:00Z,N9,treatment,10158,2671.93,288,769516.88
2025-01-09T00:00:00Z,O0,control,21871,5427.22,542,2941552.98
2025-01-09T00:00:00Z,O3,control,4979,2328.14,216,502877.29
2025-01-09T00:00:00Z,P0,treatment,4039,2201.68,182,400705.1
2025-01-09T00:00:00Z,P1,control,8973,3135.97,239,749496.26
2025-01-09T00:00:00Z,P4,treatment,10013,2584.24,453,1170659.24
2025-01-09T00:00:00Z,Q6,treatment,5348,2130.67,292,622155.45
2025-01-09T00:00:00Z,R3,control,11636,1781.61,314,559424.05
2025-01-09T00:00:00Z,R8,control,5630,1530.41,266,407090.04
2025-01-09T00:00:00Z,R9,treatment,7170,1674.08,312,522312.97
2025-01-09T00:00:00Z,S3,treatment,5322,1477.7,233,344304.95
2025-01-09T00:00:00Z,S8,treatment,7507,2495.31,248,618837.24
2025-01-09T00:00:00Z,S9,treatment,7921,3161.93,253,799969.37
2025-01-09T00:00:00Z,T4,control,5866,1997.67,309,617278.87
2025-01-09T00:00:00Z,T5,control,5851,1914.21,229,438353.68
2025-01-09T00:00:00Z,U6,control,6069,2163.41,295,638207.32
2025-01-09T00:00:00Z,U7,treatment,6183,2395.29,300,718587.35
2025-01-09T00:00:00Z,W2,treatment,6830,2232.03,381,850405.06
2025-01-09T00:00:00Z,W6,control,8824,2039.91,316,644610.03
2025-01-09T00:00:00Z,W8,control,13576,3050.13,375,1143797.21
2025-01-09T00:00:00Z,Y1,treatment,6968,1708.62,476,813302.16
2025-01-09T00:00:00Z,Y2,control,5981,2099.87,323,678259.06
2025-01-09T00:00:00Z,Y5,treatment,6841,2016.02,352,709639.11
2025-01-09T00:00:00Z,Y8,treatment,7372,2124.33,500,1062166.82
2025-01-09T00:00:00Z,Z2,treatment,7073,2010.73,418,840483.25
2025-01-09T00:00:00Z,Z5,control,4942,1612.1,263,423982.58
2025-01-10T00:00:00Z,A1,control,6639,1885.93,161,303634.27
2025-01-10T00:00:00Z,A6,control,4582,2125.36,195,414445.05
2025-01-10T00:00:00Z,A7,treatment,11730,3092.79,316,977322.95
2025-01-10T00:00:00Z,A8,control,13980,2977.14,379,1128336.04
2025-01-10T00:00:00Z,B2,treatment,13784,4122.73,356,1467691.08
2025-01-10T00:00:00Z,C2,control,7993,1991,259,515669.07
2025-01-10T00:00:00Z,C3,treatment,9229,2914.11,190,553680.25
2025-01-10T00:00:00Z,C4,control,5944,1491.1,179,266907.52
2025-01-10T00:00:00Z,C6,treatment,8831,2585.35,217,561020.31
2025-01-10T00:00:00Z,D5,treatment,28865,6195.29,703,4355288.33
2025-01-10T00:00:00Z,D9,treatment,5382,2944.36,325,956916.95
2025-01-10T00:00:00Z,E0,treatment,5789,1978.81,356,704456.57
2025-01-10T00:00:00Z,F0,control,5200,2363.91,230,543699.24
2025-01-10T00:00:00Z,F5,control,10294,3370.66,331,1115688.96
2025-01-10T00:00:00Z,F6,treatment,6659,1632.83,291,475152.2
2025-01-10T00:00:00Z,F7,treatment,21164,4230.92,528,2233925.28
2025-01-10T00:00:00Z,F9,control,7428,3054.56,270,824732.45
2025-01-10T00:00:00Z,H1,control,8388,1653.39,452,747330.94
2025-01-10T00:00:00Z,I6,control,4839,2274.93,278,632429.18
2025-01-10T00:00:00Z,I7,control,3360,1812,182,329783.9
2025-01-10T00:00:00Z,I8,treatment,3360,1901.44,225,427824.81
2025-01-10T00:00:00Z,J1,control,5202,2125.01,322,684251.76
2025-01-10T00:00:00Z,J7,treatment,5838,1753.34,254,445347.21
2025-01-10T00:00:00Z,K7,treatment,5739,2310.32,254,586820.64
2025-01-10T00:00:00Z,K8,treatment,12740,3092.21,357,1103917.32
2025-01-10T00:00:00Z,L4,control,20647,4090.04,530,2167718.95
2025-01-10T00:00:00Z,M5,control,15106,4091.8,200,818359.47
2025-01-10T00:00:00Z,M9,control,8039,3234.66,221,714859.73
2025-01-10T00:00:00Z,N9,treatment,10487,2875.84,259,744842.66
2025-01-10T00:00:00Z,O0,control,23601,5606.98,668,3745460.01
2025-01-10T00:00:00Z,O3,control,6711,2458.76,308,757296.8
2025-01-10T00:00:00Z,P0,treatment,6607,2072.37,374,775065.47
2025-01-10T00:00:00Z,P1,control,9816,3367.46,280,942887.7
2025-01-10T00:00:00Z,P4,treatment,10186,3762.19,394,1482301.99
2025-01-10T00:00:00Z,Q6,treatment,7123,2707.49,361,977402.91
2025-01-10T00:00:00Z,R3,control,8079,3173.59,260,825132.75
2025-01-10T00:00:00Z,R8,control,5921,1760.03,370,651211.13
2025-01-10T00:00:00Z,R9,treatment,6872,2158.08,249,537362.88
2025-01-10T00:00:00Z,S3,treatment,5657,1760.51,366,644348.07
2025-01-10T00:00:00Z,S8,treatment,9950,2862.67,356,1019108.75
2025-01-10T00:00:00Z,S9,treatment,9328,3165.68,320,1013018.65
2025-01-10T00:00:00Z,T4,control,6458,1965.6,283,556265.76
2025-01-10T00:00:00Z,T5,control,5072,1963.03,258,506461.42
2025-01-10T00:00:00Z,U6,control,5012,2178.42,183,398651.76
2025-01-10T00:00:00Z,U7,treatment,6946,2046.87,295,603826.17
2025-01-10T00:00:00Z,W2,treatment,6464,2446.98,349,853995.29
2025-01-10T00:00:00Z,W6,control,5551,1907.2,258,492056.72
2025-01-10T00:00:00Z,W8,control,9190,3900.05,236,920411.44
2025-01-10T00:00:00Z,Y1,treatment,4773,2490.23,233,580224.53
2025-01-10T00:00:00Z,Y2,control,5648,2388.65,311,742871.45
2025-01-10T00:00:00Z,Y5,treatment,7799,1449.67,237,343571.14
2025-01-10T00:00:00Z,Y8,treatment,4439,2351.78,216,507983.87
2025-01-10T00:00:00Z,Z2,treatment,5498,2322.14,288,668774.97
2025-01-10T00:00:00Z,Z5,control,6282,2268.05,235,532991.52
2025-01-11T00:00:00Z,A1,control,216,2348.76,9,21138.81
2025-01-11T00:00:00Z,A6,control,296,2478.23,16,39651.69
2025-01-11T00:00:00Z,A7,treatment,498,2673.79,13,34759.32
2025-01-11T00:00:00Z,A8,control,571,2901.63,16,46426.02
2025-01-11T00:00:00Z,B2,treatment,1300,4455.62,26,115846.08
2025-01-11T00:00:00Z,C2,control,511,3119.39,11,34313.33
2025-01-11T00:00:00Z,C3,treatment,542,3301.31,24,79231.47
2025-01-11T00:00:00Z,C4,control,351,1616.13,19,30706.48
2025-01-11T00:00:00Z,C6,treatment,555,2559.64,12,30715.62
2025-01-11T00:00:00Z,D5,treatment,1019,5804.06,33,191533.97
2025-01-11T00:00:00Z,D9,treatment,344,2324.86,8,18598.85
2025-01-11T00:00:00Z,E0,treatment,256,2311.58,11,25427.4
2025-01-11T00:00:00Z,F0,control,306,2091.57,18,37648.32
2025-01-11T00:00:00Z,F5,control,622,2889.88,16,46238.15
2025-01-11T00:00:00Z,F6,treatment,359,1738.22,19,33026.24
2025-01-11T00:00:00Z,F7,treatment,709,5203.68,18,93666.27
2025-01-11T00:00:00Z,F9,control,472,3444.62,20,68892.44
2025-01-11T00:00:00Z,H1,control,239,1982.82,14,27759.54
2025-01-11T00:00:00Z,I6,control,170,1841.03,10,18410.26
2025-01-11T00:00:00Z,I7,control,294,1821.42,19,34606.92
2025-01-11T00:00:00Z,I8,treatment,202,1637.99,12,19655.93
2025-01-11T00:00:00Z,J1,control,345,2577.99,20,51559.79
2025-01-11T00:00:00Z,J7,treatment,261,2433.68,12,29204.19
2025-01-11T00:00:00Z,K7,treatment,336,1590.39,16,25446.28
2025-01-11T00:00:00Z,K8,treatment,603,2807.39,22,61762.68
2025-01-11T00:00:00Z,L4,control,1040,5434.56,32,173905.89
2025-01-11T00:00:00Z,M5,control,1119,3732.06,31,115693.93
2025-01-11T00:00:00Z,M9,control,468,3236.57,16,51785.18
2025-01-11T00:00:00Z,N9,treatment,577,3234.83,18,58226.97
2025-01-11T00:00:00Z,O0,control,941,3930.81,44,172955.58
2025-01-11T00:00:00Z,O3,control,288,2077.7,17,35320.93
2025-01-11T00:00:00Z,P0,treatment,260,1694.88,14,23728.3
2025-01-11T00:00:00Z,P1,control,487,1829.95,23,42088.75
2025-01-11T00:00:00Z,P4,treatment,513,3825.75,15,57386.28
2025-01-11T00:00:00Z,Q6,treatment,272,1982.55,11,21808.07
2025-01-11T00:00:00Z,R3,control,531,3055.93,13,39727.07
2025-01-11T00:00:00Z,R8,control,249,1432.67,4,5730.69
2025-01-11T00:00:00Z,R9,treatment,236,2010.57,8,16084.6
2025-01-11T00:00:00Z,S3,treatment,340,2404.47,15,36067
2025-01-11T00:00:00Z,S8,treatment,568,2907.81,27,78510.75
2025-01-11T00:00:00Z,S9,treatment,630,2974.52,17,50566.92
2025-01-11T00:00:00Z,T4,control,298,1690.18,24,40564.22
2025-01-11T00:00:00Z,T5,control,401,2089.81,18,37616.56
2025-01-11T00:00:00Z,U6,control,330,1675.95,22,36870.86
2025-01-11T00:00:00Z,U7,treatment,320,1930.31,12,23163.77
2025-01-11T00:00:00Z,W2,treatment,233,1784.37,11,19628.07
2025-01-11T00:00:00Z,W6,control,317,2085.7,18,37542.62
2025-01-11T00:00:00Z,W8,control,660,3138.25,23,72179.74
2025-01-11T00:00:00Z,Y1,treatment,275,1909.18,12,22910.17
2025-01-11T00:00:00Z,Y2,control,381,2230.98,21,46850.5
2025-01-11T00:00:00Z,Y5,treatment,420,1923.99,24,46175.66
2025-01-11T00:00:00Z,Y8,treatment,279,1725.1,12,20701.2
2025-01-11T00:00:00Z,Z2,treatment,240,2121.17,9,19090.52
2025-01-11T00:00:00Z,Z5,control,265,1763.83,23,40568.17
2025-01-12T00:00:00Z,A1,control,184,2598.19,6,15589.12
2025-01-12T00:00:00Z,A6,control,402,2172.86,27,58667.16
2025-01-12T00:00:00Z,A7,treatment,549,2860.84,16,45773.44
2025-01-12T00:00:00Z,A8,control,589,2855.72,16,45691.5
2025-01-12T00:00:00Z,B2,treatment,1361,3669.84,23,84406.28
2025-01-12T00:00:00Z,C2,control,552,3295.6,20,65912.09
2025-01-12T00:00:00Z,C3,treatment,486,3818.58,15,57278.77
2025-01-12T00:00:00Z,C4,control,219,1392.72,14,19498.09
2025-01-12T00:00:00Z,C6,treatment,316,2645.02,7,18515.12
2025-01-12T00:00:00Z,D5,treatment,868,3925.46,16,62807.44
2025-01-12T00:00:00Z,D9,treatment,212,2170.92,9,19538.31
2025-01-12T00:00:00Z,E0,treatment,278,1817.95,10,18179.46
2025-01-12T00:00:00Z,F0,control,288,2518.94,11,27708.3
2025-01-12T00:00:00Z,F5,control,644,4096.19,30,122885.8
2025-01-12T00:00:00Z,F6,treatment,289,2300.84,11,25309.25
2025-01-12T00:00:00Z,F7,treatment,992,5497.58,19,104453.99
2025-01-12T00:00:00Z,F9,control,528,3277.21,13,42603.75
2025-01-12T00:00:00Z,H1,control,317,1757.84,15,26367.64
2025-01-12T00:00:00Z,I6,control,261,1911.33,18,34403.94
2025-01-12T00:00:00Z,I7,control,292,1898,17,32266.05
2025-01-12T00:00:00Z,I8,treatment,248,1506.69,12,18080.23
2025-01-12T00:00:00Z,J1,control,367,1812.93,20,36258.57
2025-01-12T00:00:00Z,J7,treatment,325,2516.63,15,37749.43
2025-01-12T00:00:00Z,K7,treatment,302,1742.18,11,19164.03
2025-01-12T00:00:00Z,K8,treatment,442,2727.3,7,19091.13
2025-01-12T00:00:00Z,L4,control,1207,3472.92,52,180591.95
2025-01-12T00:00:00Z,M5,control,987,4681.26,28,131075.29
2025-01-12T00:00:00Z,M9,control,468,2553.85,16,40861.62
2025-01-12T00:00:00Z,N9,treatment,472,2013.61,10,20136.1
2025-01-12T00:00:00Z,O0,control,954,4529.43,34,154000.68
2025-01-12T00:00:00Z,O3,control,214,2036.77,8,16294.13
2025-01-12T00:00:00Z,P0,treatment,293,1548.02,4,6192.06
2025-01-12T00:00:00Z,P1,control,618,2856.08,26,74257.96
2025-01-12T00:00:00Z,P4,treatment,386,3371.96,17,57323.37
2025-01-12T00:00:00Z,Q6,treatment,248,1956.04,14,27384.62
2025-01-12T00:00:00Z,R3,control,571,2291.87,14,32086.13
2025-01-12T00:00:00Z,R8,control,333,1621.25,20,32424.91
2025-01-12T00:00:00Z,R9,treatment,416,1964.27,7,13749.92
2025-01-12T00:00:00Z,S3,treatment,333,1723.44,20,34468.85
2025-01-12T00:00:00Z,S8,treatment,653,2688.21,17,45699.58
2025-01-12T00:00:00Z,S9,treatment,583,3863.37,21,81130.83
2025-01-12T00:00:00Z,T4,control,321,2250.62,14,31508.65
2025-01-12T00:00:00Z,T5,control,312,1855.77,12,22269.28
2025-01-12T00:00:00Z,U6,control,313,2135.31,23,49112.22
2025-01-12T00:00:00Z,U7,treatment,265,1792.21,11,19714.29
2025-01-12T00:00:00Z,W2,treatment,287,1787.19,12,21446.34
2025-01-12T00:00:00Z,W6,control,294,2142.67,10,21426.7
2025-01-12T00:00:00Z,W8,control,677,2915.75,23,67062.2
2025-01-12T00:00:00Z,Y1,treatment,202,1751.73,11,19269.02
2025-01-12T00:00:00Z,Y2,control,282,2092.9,20,41858.04
2025-01-12T00:00:00Z,Y5,treatment,299,2451.32,7,17159.21
2025-01-12T00:00:00Z,Y8,treatment,217,2230.7,5,11153.49
2025-01-12T00:00:00Z,Z2,treatment,305,2465.49,13,32051.4
2025-01-12T00:00:00Z,Z5,control,204,2343.5,14,32809.01
2025-01-13T00:00:00Z,A1,control,6231,2302.06,335,771188.87
2025-01-13T00:00:00Z,A6,control,7327,1434.7,341,489233.04
2025-01-13T00:00:00Z,A7,treatment,10194,2657.3,418,1110751.85
2025-01-13T00:00:00Z,A8,control,10802,2493.73,385,960085.25
2025-01-13T00:00:00Z,B2,treatment,24199,5384.62,520,2800000.88
2025-01-13T00:00:00Z,C2,control,11124,3160.72,265,837591.54
2025-01-13T00:00:00Z,C3,treatment,11222,3032.89,282,855274.33
2025-01-13T00:00:00Z,C4,control,6060,1776.75,303,538353.98
2025-01-13T00:00:00Z,C6,treatment,12339,3552.61,348,1236309.53
2025-01-13T00:00:00Z,D5,treatment,25509,4447.19,395,1756641.75
2025-01-13T00:00:00Z,D9,treatment,6867,1928.32,185,356739.4
2025-01-13T00:00:00Z,E0,treatment,5961,1499.01,257,385244.64
2025-01-13T00:00:00Z,F0,control,6334,1819.52,329,598623.66
2025-01-13T00:00:00Z,F5,control,12586,3457.02,217,750172.83
2025-01-13T00:00:00Z,F6,treatment,5025,2098.73,270,566658.03
2025-01-13T00:00:00Z,F7,treatment,18926,4211.86,492,2072236.87
2025-01-13T00:00:00Z,F9,control,10306,2832.14,326,923279.19
2025-01-13T00:00:00Z,H1,control,6940,1502.31,409,614444.51
2025-01-13T00:00:00Z,I6,control,4903,1998.96,205,409785.89
2025-01-13T00:00:00Z,I7,control,6704,2468.48,199,491228.16
2025-01-13T00:00:00Z,I8,treatment,4529,1923.72,207,398210.52
2025-01-13T00:00:00Z,J1,control,6338,2104.73,284,597741.92
2025-01-13T00:00:00Z,J7,treatment,8274,2261.02,460,1040069.54
2025-01-13T00:00:00Z,K7,treatment,6160,2118.74,310,656809.49
2025-01-13T00:00:00Z,K8,treatment,7414,2778.09,223,619515.08
2025-01-13T00:00:00Z,L4,control,14451,4841.1,448,2168810.73
2025-01-13T00:00:00Z,M5,control,25285,4779.89,758,3623154.64
2025-01-13T00:00:00Z,M9,control,9151,3141.71,262,823127.9
2025-01-13T00:00:00Z,N9,treatment,10023,3297.55,316,1042026.98
2025-01-13T00:00:00Z,O0,control,16829,3608.98,366,1320888.44
2025-01-13T00:00:00Z,O3,control,6826,2182.25,427,931818.64
2025-01-13T00:00:00Z,P0,treatment,5113,1881.7,285,536285.53
2025-01-13T00:00:00Z,P1,control,10145,3886.37,444,1725546.6
2025-01-13T00:00:00Z,P4,treatment,13130,2769.82,355,983284.49
2025-01-13T00:00:00Z,Q6,treatment,5660,1677.02,259,434347.53
2025-01-13T00:00:00Z,R3,control,9259,3120.62,294,917463.07
2025-01-13T00:00:00Z,R8,control,3281,2346.08,156,365988.56
2025-01-13T00:00:00Z,R9,treatment,6062,2092.86,347,726221.21
2025-01-13T00:00:00Z,S3,treatment,6686,1854.29,452,838141.05
2025-01-13T00:00:00Z,S8,treatment,7552,2901.15,276,800717.05
2025-01-13T00:00:00Z,S9,treatment,9170,3280.14,352,1154608.96
2025-01-13T00:00:00Z,T4,control,3640,2288.71,205,469185.16
2025-01-13T00:00:00Z,T5,control,5541,2131.49,196,417771.19
2025-01-13T00:00:00Z,U6,control,6460,1873.47,283,530191.19
2025-01-13T00:00:00Z,U7,treatment,5666,1973.77,254,501338.42
2025-01-13T00:00:00Z,W2,treatment,4835,2020.53,219,442495.17
2025-01-13T00:00:00Z,W6,control,4890,2517.77,376,946680.87
2025-01-13T00:00:00Z,W8,control,10788,3660.5,342,1251891.85
2025-01-13T00:00:00Z,Y1,treatment,3513,1888.39,130,245490.25
2025-01-13T00:00:00Z,Y2,control,4704,2134.22,251,535688.92
2025-01-13T00:00:00Z,Y5,treatment,7823,1725.9,486,838786.28
2025-01-13T00:00:00Z,Y8,treatment,7096,2112.99,371,783917.81
2025-01-13T00:00:00Z,Z2,treatment,8161,2081.24,418,869958.43
2025-01-13T00:00:00Z,Z5,control,4998,1734.9,223,386882.65
2025-01-14T00:00:00Z,A1,control,6549,2014.68,382,769606.49
2025-01-14T00:00:00Z,A6,control,5101,2525.69,247,623846.17
2025-01-14T00:00:00Z,A7,treatment,12245,3226.82,407,1313316.82
2025-01-14T00:00:00Z,A8,control,14113,2919.04,401,1170535.49
2025-01-14T00:00:00Z,B2,treatment,15215,3671.6,480,1762367.83
2025-01-14T00:00:00Z,C2,control,12987,3786.05,246,931369.36
2025-01-14T00:00:00Z,C3,treatment,8226,3060.18,167,511049.95
2025-01-14T00:00:00Z,C4,control,5172,1098.14,251,275632.25
2025-01-14T00:00:00Z,C6,treatment,6330,2704.29,171,462433.46
2025-01-14T00:00:00Z,D5,treatment,23267,4610.9,817,3767104.46
2025-01-14T00:00:00Z,D9,treatment,5297,2615.15,274,716550.85
2025-01-14T00:00:00Z,E0,treatment,5702,2118.81,267,565723.34
2025-01-14T00:00:00Z,F0,control,6854,2515.46,257,646473.35
2025-01-14T00:00:00Z,F5,control,9615,2993.53,279,835194.38
2025-01-14T00:00:00Z,F6,treatment,3882,2307.05,190,438339.92
2025-01-14T00:00:00Z,F7,treatment,24318,5426.01,659,3575738.57
2025-01-14T00:00:00Z,F9,control,7056,3094.49,285,881930.99
2025-01-14T00:00:00Z,H1,control,6092,2533.19,335,848619.22
2025-01-14T00:00:00Z,I6,control,6630,1912.45,421,805141.35
2025-01-14T00:00:00Z,I7,control,7352,1906.25,238,453686.54
2025-01-14T00:00:00Z,I8,treatment,5949,2269.31,297,673983.76
2025-01-14T00:00:00Z,J1,control,5808,1855.71,219,406400.7
2025-01-14T00:00:00Z,J7,treatment,4318,1494.07,176,262955.84
2025-01-14T00:00:00Z,K7,treatment,6520,2077.44,428,889142.3
2025-01-14T00:00:00Z,K8,treatment,9304,4389.29,317,1391405.32
2025-01-14T00:00:00Z,L4,control,27387,5445.27,788,4290872.65
2025-01-14T00:00:00Z,M5,control,22209,5225.12,684,3573979.95
2025-01-14T00:00:00Z,M9,control,10127,3886.2,338,1313536.67
2025-01-14T00:00:00Z,N9,treatment,11053,3493.25,349,1219145.32
2025-01-14T00:00:00Z,O0,control,19598,3550.74,507,1800223.01
2025-01-14T00:00:00Z,O3,control,6780,1795.64,291,522530.2
2025-01-14T00:00:00Z,P0,treatment,5903,2414.24,345,832911.33
2025-01-14T00:00:00Z,P1,control,9149,3672.85,331,1215712.2
2025-01-14T00:00:00Z,P4,treatment,9479,2916.44,166,484129.37
2025-01-14T00:00:00Z,Q6,treatment,6203,2028.97,282,572170.43
2025-01-14T00:00:00Z,R3,control,9771,3007.26,299,899169.59
2025-01-14T00:00:00Z,R8,control,6642,1923.26,222,426962.67
2025-01-14T00:00:00Z,R9,treatment,3943,2120.5,268,568292.9
2025-01-14T00:00:00Z,S3,treatment,5567,2102.63,334,702277.44
2025-01-14T00:00:00Z,S8,treatment,6801,3038.01,170,516461.71
2025-01-14T00:00:00Z,S9,treatment,6887,3010.13,107,322084
2025-01-14T00:00:00Z,T4,control,6547,1978.94,451,892502.87
2025-01-14T00:00:00Z,T5,control,7644,2037.56,348,709070.39
2025-01-14T00:00:00Z,U6,control,5140,1758.53,359,631312.44
2025-01-14T00:00:00Z,U7,treatment,5050,1859.28,312,580094.36
2025-01-14T00:00:00Z,W2,treatment,5973,2256.98,203,458166.99
2025-01-14T00:00:00Z,W6,control,4567,1743.49,115,200501.42
2025-01-14T00:00:00Z,W8,control,8705,3058.94,234,715792.31
2025-01-14T00:00:00Z,Y1,treatment,6379,2230.25,304,677996.39
2025-01-14T00:00:00Z,Y2,control,4811,2049.6,190,389423.57
2025-01-14T00:00:00Z,Y5,treatment,5708,2477.43,284,703590.31
2025-01-14T00:00:00Z,Y8,treatment,4098,2422.48,143,346414.74
2025-01-14T00:00:00Z,Z2,treatment,4468,2159.19,162,349789.35
2025-01-14T00:00:00Z,Z5,control,4513,2132.68,232,494781.89
2025-01-15T00:00:00Z,A1,control,5847,1729.29,353,610437.8
2025-01-15T00:00:00Z,A6,control,5699,2080.62,260,540962.09
2025-01-15T00:00:00Z,A7,treatment,9449,3035.11,287,871075.39
